web-scraper-order,web-scraper-start-url,url_title,url_title-href,topic,date,author
"1717454303-88","https://www.tichyseinblick.de/page/6/?s=geb%C3%A4ude+energie+gesetz","Sind die Grünen an der nächsten Regierung beteiligt, wird es kein Deutschland mehr geben","https://www.tichyseinblick.de/wirtschaft/sind-die-gruenen-an-der-naechsten-regierung-beteiligt-wird-es-kein-deutschland-mehr-geben/","Habecks Strategie:","31. Oktober 2023","Klaus-Rüdiger Mai"
"1717454303-89","https://www.tichyseinblick.de/page/6/?s=geb%C3%A4ude+energie+gesetz","Die Biden-Ära neigt sich ihrem Ende entgegen – das ist kein Verlust","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/die-biden-aera-neigt-sich-ihrem-ende-entgegen/","Stagnation:","22. Oktober 2023","Gastautor"
"1717454303-90","https://www.tichyseinblick.de/page/6/?s=geb%C3%A4ude+energie+gesetz","Die deutsche Gesellschaft – ein Trümmerhaufen?","https://www.tichyseinblick.de/tichys-einblick/deutsche-gesellschaft-truemmerhaufen/","Gespalten, zertrümmert, aufgeteilt","15. Oktober 2023","Roland Tichy"
"1717454310-91","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Kanada: Reaktorwärme zum Heizen genutzt","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/kanada-reaktorwaerme-smr-heizen-strom/","Kernenergie durch SMR","2. April 2024","Gastautor"
"1717454310-92","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Das magische Sprechen schafft Macht – für den Augenblick","https://www.tichyseinblick.de/daili-es-sentials/sam-bankman-fried-ftx-urteil/","Sam Bankman-Fried verurteilt","29. März 2024","Alexander Wendt"
"1717454310-93","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Die Politik zeigt der Wirtschaft keinen Respekt","https://www.tichyseinblick.de/wirtschaft/stiftung-marktwirtschaft-infrastrukturwende-sanierungsfall-deutschland/","Telekom, BASF und E.ON verzweifeln","20. März 2024","Maximilian Tichy"
"1717454310-94","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Habeck will das Gasnetz zurückbauen – TE hatte davor gewarnt","https://www.tichyseinblick.de/daili-es-sentials/habeck-graichen-agora-rueckbau-gasnetz/","Gas-Hammer für Deutschlands Verbraucher","19. März 2024","Redaktion"
"1717454310-95","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Robert Habeck, der Staat ohne Fehler, und die Partei, die stets recht hat","https://www.tichyseinblick.de/daili-es-sentials/robert-habeck-staat-ohne-fehler/","Bürokratie? Welche Bürokratie?!","15. März 2024","Redaktion"
"1717454310-96","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Habeck in USA: Arroganz aus der Provinz","https://www.tichyseinblick.de/meinungen/habeck-usa-energie-wirtschaft/","Peinlich, peinlicher, Habeck","10. März 2024","Klaus-Rüdiger Mai"
"1717454310-97","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Jan Böhmermann oder der neue deutsche Medienmacher in Reinstform","https://www.tichyseinblick.de/tichys-einblick/boehmermann-karl-eduard-von-schnitzler-preis/","Karl-Eduard-von-Schnitzler-Preis","25. Februar 2024","Roland Tichy"
"1717454310-98","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Die Wohlgesinnten. Notizen zu Alexander Wendts Buch »Verachtung nach unten«","https://www.tichyseinblick.de/feuilleton/buecher/die-wohlgesinnten-notizen-zu-alexander-wendts-buch-verachtung-nach-unten/","Rezension von Uwe Tellkamp:","18. Februar 2024","Gastautor"
"1717454310-99","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Robert Habeck sucht nach Schuldigen für den Niedergang","https://www.tichyseinblick.de/meinungen/robert-habeck-sucht-nach-schuldigen-fuer-den-niedergang/","Überall Saboteure am Werk:","15. Februar 2024","Klaus-Rüdiger Mai"
"1717454310-100","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Nicht das Volk, die Regierung rutscht zunehmend ins Extreme","https://www.tichyseinblick.de/meinungen/nationale-front-demokratie/","Bei abnehmender Wählerzustimmung:","23. Januar 2024","Klaus-Rüdiger Mai"
"1717454310-101","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Correctiv, Wannsee und der Moralputsch der Wohlgesinnten","https://www.tichyseinblick.de/meinungen/correctiv-wannsee-und-der-moralputsch-der-wohlgesinnten/","Land am Kipppunkt","21. Januar 2024","Alexander Wendt"
"1717454310-102","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Die hausgemachte Verarmung Deutschlands provoziert die Wut-Welle","https://www.tichyseinblick.de/wirtschaft/die-hausgemachte-verarmung/","Mehrwertsteuer, Maut, CO2-Abgabe","8. Januar 2024","Maximilian Tichy"
"1717454310-103","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Zeitenwende, Tempo, Transformation – die Ampel im Rauschzustand des Aktivismus","https://www.tichyseinblick.de/daili-es-sentials/die-ampel-im-rauschzustand-des-aktivismus/","Zeitenwende der Ampel","3. Januar 2024","Gastautor"
"1717454310-104","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Das Sofortprogramm einer bürgerlichen Regierung","https://www.tichyseinblick.de/meinungen/was-zu-tun-ist-sofortprogramm-buergerliche-regierung/","Was zu tun ist:","1. Januar 2024","Klaus-Rüdiger Mai"
"1717454310-105","https://www.tichyseinblick.de/page/5/?s=geb%C3%A4ude+energie+gesetz","Feuerwerk und Quantensprung","https://www.tichyseinblick.de/daili-es-sentials/feuerwerk-und-quantensprung/","Zur Silvesternacht","31. Dezember 2023","Holger Douglas"
"1717454316-106","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende- und Grünsprech 70: Klimaziel","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-70-klimaziel/","Hohle Luft","19. Juli 2018","Frank Hennig"
"1717454316-107","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende- und Grünsprech 68 – Studie","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-68-studie/","Studien liefern Bestelltes","3. Juli 2018","Frank Hennig"
"1717454316-108","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende- und Grünsprech 67 – Kohlekommission","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-67-kohlekommission/","Ohne Kohle bald nix mehr los","16. Juni 2018","Frank Hennig"
"1717454316-109","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende und Grünsprech 40 – Klimaplan","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-40-klimaplan/","Illusionen, Illusionen","5. Juli 2017","Frank Hennig"
"1717454316-110","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Wann sind Erneuerbare Energien so weit?","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/wann-sind-erneuerbare-energien-so-weit/","Ablösung der Fossilen Energieträger","13. Januar 2016","Gastautor"
"1717454316-111","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Eigenständige Bürger stören die Macht","https://www.tichyseinblick.de/meinungen/macht-herrschaft-meinung-buerger-faeser/","Herrschaft durch Meinungslenkung","3. Juni 2024","Ingrid Ansari"
"1717454316-112","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Ricarda Lang: Für den Mord in Mannheim darf es keine Rechtfertigung geben","https://www.tichyseinblick.de/feuilleton/medien/ricarda-lang-caren-miosga-mord-mannheim/","Bei Caren Miosga","3. Juni 2024","Charlotte Kirchhof"
"1717454316-113","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Blackbox KW 22 – Schmutzige Wäsche","https://www.tichyseinblick.de/kolumnen/blackbox/kw-22-schmutzige-waesche/","Blick zurück - nach vorn","2. Juni 2024","Stephan Paetow"
"1717454316-114","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Orientierungslose Medien: wenn Kommunalwahlen zu Weltereignissen werden","https://www.tichyseinblick.de/meinungen/thueringen-kommunalwahlen-medien/","Thüringen:","27. Mai 2024","Klaus-Rüdiger Mai"
"1717454316-115","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Brandenburg stellt zwei kaputte Windräder unter Denkmalschutz","https://www.tichyseinblick.de/daili-es-sentials/windraeder-denkmalschutz-brandenburg-schuenow/","Schünow","8. Mai 2024","Gastautor"
"1717454316-116","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Absatz bei Wärmepumpen eingebrochen – DAS Symbol für Unfreiheit und Planwirtschaft","https://www.tichyseinblick.de/wirtschaft/waermepumpen-absatz-einbruch/","Amtlich","5. Mai 2024","Klaus-Rüdiger Mai"
"1717454316-117","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Vom „Ich“ zum „Wir“ zum „Ihr nicht“ – Steinmeiers Delegitimierung der Bürger","https://www.tichyseinblick.de/meinungen/steinmeier-buch-wir-bundespraesident/","Kein Bundespräsident aller Deutschen","28. April 2024","Klaus-Rüdiger Mai"
"1717454316-118","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Der „Wiederaufbau“ wird schwer und lang – Wie Deutschland ein anderes Land wurde – Teil 4","https://www.tichyseinblick.de/kolumnen/helds-ausblick/wie-deutschland-anderes-land-wurde-teil-4/","Helds Ausblick – 6/2024","21. April 2024","Gerd Held"
"1717454316-119","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Unternehmen kürzen Investitionsvorhaben in Deutschland","https://www.tichyseinblick.de/wirtschaft/unternehmen-investitionen-deutschland/","Wirtschaftslage","19. April 2024","Redaktion"
"1717454316-120","https://www.tichyseinblick.de/page/4/?s=geb%C3%A4ude+energie+gesetz","Habeck und Baerbock träumen beide vom Kanzlerstuhl","https://www.tichyseinblick.de/daili-es-sentials/habeck-baerbock-ampel/","Immer mehr Risse im Gebälk","8. April 2024","Redaktion"
"1717454322-121","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Berlin im Energienotstand – Pankow macht’s vor","https://www.tichyseinblick.de/kolumnen/spahns-spitzwege/berlin-im-energienotstand-pankow-machts-vor/","„Folgen der Preissteigerung“ abfedern","17. September 2022","Tomas Spahn"
"1717454322-122","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Vorrang für Kohletransporte – Bahnkunden stehen künftig für Energieversorgung im Stau","https://www.tichyseinblick.de/daili-es-sentials/bundeskabinett-energieversorgung-bahnkunden/","Stromsparen per Gesetz","24. August 2022","Mario Thurnes"
"1717454322-123","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende und Grünsprech 104 – Wärmepumpengipfel","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-104-waermepumpengipfel/","Habeck und die Wärmepumpen","3. Juli 2022","Frank Hennig"
"1717454322-124","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Die Bundesregierung will immer noch nicht eingestehen, dass ihre Energiepolitik gescheitert ist","https://www.tichyseinblick.de/kolumnen/klima-durchblick/bundesregierung-energiepolitik-gescheitert/","Was kostet der Gas-Boykott?","15. April 2022","Fritz Vahrenholt"
"1717454322-125","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Russisches Gas und deutsche Energienot – wer gewinnt das strategische Spiel?","https://www.tichyseinblick.de/daili-es-sentials/nord-stream-2-russisches-gas-und-deutsche-energienot/","Nord Stream 2","22. Februar 2022","Redaktion"
"1717454322-126","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Schock für Bauherren: Kein Geld mehr für „grüne“ Gebäude – TE Wecker am 25. Januar 2022","https://www.tichyseinblick.de/podcast/te-wecker-am-25-januar-2022/","DER PODCAST AM MORGEN","25. Januar 2022","Holger Douglas"
"1717454322-127","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Bundesregierung stoppt KfW-Finanzierung für energieeffiziente Gebäude","https://www.tichyseinblick.de/daili-es-sentials/bundesregierung-stoppt-kfw-finanzierung-fuer-energieeffiziente-gebaeude/","Wegen falscher Anreize:","24. Januar 2022","Redaktion"
"1717454322-128","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Der rasante Energiepreisanstieg und die Suche nach den Verantwortlichen","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/der-rasante-energiepreisanstieg-und-die-suche-nach-den-verantwortlichen/","Mangels Wind steigt der Bedarf an Gas","26. September 2021","Holger Douglas"
"1717454322-129","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Flaute treibt Energiepreis auf Rekordhöhe","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/flaute-treibt-energiepreis-in-rekordhoehe/","Energiewende ohne Wind","3. September 2021","Holger Douglas"
"1717454322-130","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","DIW-Energie-Szenario setzt auf Halbierung des Strombedarfs","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/energiewende-diw-deindustrialisierung-strom-mangel-wirtschaft/","Deutschland mit Strom-Mangel-Wirtschaft","26. Juli 2021","Gastautor"
"1717454322-131","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende- und Grünsprech 91: Öko-Veto","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-91-oeko-veto/","Ach wie schön ist verbieten","1. November 2019","Frank Hennig"
"1717454322-132","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende- und Grünsprech 87: CO2-Vermeidungskosten","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-87-co2-vermeidungskosten/","Klimamilliarden unbegrenzt vorhanden","28. Juni 2019","Frank Hennig"
"1717454322-133","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende- und Grünsprech 74 – Sicherheitsbereitschaft","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-74-sicherheitsbereitschaft/","Irrweg umd Irrweg","1. Oktober 2018","Frank Hennig"
"1717454322-134","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende- und Grünsprech 73 – Modellrechnung","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-73-modellrechnung/","Auftrag ist Auftrag","27. August 2018","Frank Hennig"
"1717454322-135","https://www.tichyseinblick.de/page/3/?s=geb%C3%A4ude+energie+gesetz","Das ABC von Energiewende- und Grünsprech 72: Nachtspeicherheizungen","https://www.tichyseinblick.de/kolumnen/lichtblicke-kolumnen/das-abc-von-energiewende-und-gruensprech-72-nachtspeicherheizungen/","Ein Fossil nach dem anderen","20. August 2018","Frank Hennig"
"1717454329-136","https://www.tichyseinblick.de/page/2/?s=geb%C3%A4ude+energie+gesetz","Ampel einigt sich auf das Heizdaten-Gesetz: FDP hat plötzlich keine Bedenken mehr","https://www.tichyseinblick.de/daili-es-sentials/heizdaten-gesetz-waermeplanungsgesetz-fdp/","Liberale knicken ein","31. Mai 2023","Holger Douglas"
"1717454329-137","https://www.tichyseinblick.de/page/2/?s=geb%C3%A4ude+energie+gesetz","Ein neuer Habeck-Vorstoß – unterstützt vom Bauministerium: Das eine Gesetz zu viel","https://www.tichyseinblick.de/meinungen/habeck-bauministerium-waerme-gesetz/","Wärmekontrolldiktatsgesetz","24. Mai 2023","Klaus-Rüdiger Mai"
"1717454329-138","https://www.tichyseinblick.de/page/2/?s=geb%C3%A4ude+energie+gesetz","Bauministerin Geywitz widerspricht plötzlich Habecks Gebäude-Plänen","https://www.tichyseinblick.de/daili-es-sentials/bauministerin-klara-geywitz-widerspricht-habeck/","Herzlich willkommen in der Realität","12. Mai 2023","Charlotte Kirchhof"
"1717454329-139","https://www.tichyseinblick.de/page/2/?s=geb%C3%A4ude+energie+gesetz","Der Hauptsatz der Energiewende – Graichens Mission","https://www.tichyseinblick.de/kolumnen/klima-durchblick/graichen-hauptsatz-der-energiewende/","Wind und Solar als Endstadium","11. Mai 2023","Frank Hennig"
"1717454329-140","https://www.tichyseinblick.de/page/2/?s=geb%C3%A4ude+energie+gesetz","Das Wirtschaftsministerium ist energiepolitisch inkompetent","https://www.tichyseinblick.de/kolumnen/klima-durchblick/inkompetente-energiepolitik-des-wirtschaftsministeriums/","Die große Energiekrise","11. Mai 2023","Fritz Vahrenholt"
"1717454329-141","https://www.tichyseinblick.de/page/2/?s=geb%C3%A4ude+energie+gesetz","Über 70 Prozent wollen Verschiebung des Heizungsgesetzes von Habeck","https://www.tichyseinblick.de/daili-es-sentials/umfrage-ergebnis-verschiebung-heizungsgesetz/","Ergebnis Meinungsumfrage","10. Mai 2023","Redaktion"
"1717454329-142","https://www.tichyseinblick.de/page/2/?s=geb%C3%A4ude+energie+gesetz","Planvorgaben: Habeck trickst die Wärmepumpe ins nächste Gesetz","https://www.tichyseinblick.de/daili-es-sentials/planvorgaben-habeck-waermepumpe/","GRÜNES HEIZUNGSDIKTAT","4. Mai 2023","Redaktion"
"1717454329-143","https://www.tichyseinblick.de/page/2/?s=geb%C3%A4ude+energie+gesetz","Die FDP billigte im Kabinett ein Gesetz, das sie selbst für undurchführbar hält","https://www.tichyseinblick.de/daili-es-sentials/fdp-biligt-heizungsverbot-undurchfuehrbar-kabinett/","Reaktionen auf das Heizungsverbot","20. April 2023","Redaktion"
